0 	-0.0035694496 	0.043234012 	1.3598069
5.5555556e-05 	-0.021749557 	0.040500202 	1.3680881
0.00011111111 	-0.026731459 	0.039763003 	1.3735007
0.00016666667 	-0.029323677 	0.040871935 	1.3747555
0.00022222222 	-0.030963214 	0.04473803 	1.3709984
0.00027777778 	-0.031858152 	0.05232794 	1.3618845
0.00033333333 	-0.031918941 	0.063682912 	1.3476675
0.00038888889 	-0.031090928 	0.077414146 	1.3294086
0.00044444444 	-0.029556372 	0.090579976 	1.3091164
0.0005 	-0.027745679 	0.099303119 	1.2893777
0.00055555556 	-0.026271473 	0.10034223 	1.2725133
0.00061111111 	-0.025586333 	0.092769584 	1.2598189
0.00066666667 	-0.025795836 	0.078211468 	1.2514826
0.00072222222 	-0.026752219 	0.059728095 	1.2469813
0.00077777778 	-0.028067838 	0.040446045 	1.2453336
0.00083333333 	-0.029338181 	0.02259214 	1.2451517
0.00088888889 	-0.030189082 	0.0073219915 	1.2445147
0.00094444444 	-0.03070007 	-0.0049056812 	1.2416825
0.001 	-0.030566637 	-0.014823077 	1.2359559
0.0010617199 	-0.030536978 	-0.021925815 	1.2282847
0.0011225874 	-0.030831606 	-0.02555415 	1.2211205
0.0011826143 	-0.031137378 	-0.025815771 	1.2153425
0.0012418122 	-0.031146019 	-0.023377523 	1.2114361
0.0013001926 	-0.030302979 	-0.019669192 	1.2100043
0.0013577668 	-0.027810837 	-0.016497381 	1.2109091
0.0014145458 	-0.022613938 	-0.015245458 	1.2124281
0.0014705407 	-0.014394884 	-0.016206337 	1.2126528
0.0015257623 	-0.0040767919 	-0.018845791 	1.2111275
0.0015802213 	0.006455822 	-0.02260829 	1.2086454
0.0016339282 	0.015591482 	-0.027462844 	1.206234
0.0016868934 	0.022598859 	-0.03363734 	1.2045066
0.0017391271 	0.027232353 	-0.041318516 	1.2038515
0.0017906395 	0.029575187 	-0.05046886 	1.2045639
0.0018414404 	0.029848563 	-0.060723255 	1.2069088
0.0018915398 	0.028529872 	-0.071549982 	1.2109838
0.0019409473 	0.026373556 	-0.082418531 	1.2164615
0.0019896725 	0.024283184 	-0.09293305 	1.2223636
0.0020377248 	0.023029946 	-0.10276642 	1.2272322
0.0020851134 	0.023058203 	-0.11154272 	1.2296581
0.0021318476 	0.02449037 	-0.11893951 	1.2287359
0.0021779364 	0.027188168 	-0.12476324 	1.2242034
0.0022233887 	0.03088491 	-0.12899402 	1.2163258
0.0022682133 	0.035282752 	-0.13173253 	1.2057407
0.0023124189 	0.040086534 	-0.13314246 	1.1933523
0.0023560139 	0.044976754 	-0.13344158 	1.1802062
0.0023990069 	0.049608698 	-0.13294781 	1.1673154
0.0024414062 	0.053631651 	-0.13207302 	1.1554335
0.0024832199 	0.056751766 	-0.13120921 	1.1448458
0.0025244562 	0.0587519 	-0.13054367 	1.1353291
0.002565123 	0.059508883 	-0.12994333 	1.1264185
0.0026052281 	0.058913906 	-0.12889687 	1.1178972
0.0026447794 	0.056787713 	-0.12670824 	1.1101772
0.0026837845 	0.052911224 	-0.12281341 	1.104184
0.0027222509 	0.047075245 	-0.11711577 	1.1008494
0.0027601861 	0.039224052 	-0.11010045 	1.1005981
0.0027975974 	0.029659955 	-0.10261495 	1.1030993
0.002834492 	0.019143815 	-0.095448298 	1.1073776
0.0028708772 	0.0088477978 	-0.08899657 	1.1120205
0.0029067598 	0.0001176349 	-0.083158277 	1.1154183
0.0029421469 	-0.0057977742 	-0.077447659 	1.1160216
0.0029770452 	-0.0080183711 	-0.071394665 	1.1126438
0.0030114616 	-0.0063452456 	-0.064824611 	1.1048775
0.0030454028 	-0.0013185531 	-0.057812685 	1.0934957
0.0030788752 	0.0059381562 	-0.050361058 	1.0805609
0.0031118853 	0.013926997 	-0.042349124 	1.0689473
0.0031444395 	0.021023835 	-0.034087978 	1.0612014
0.0031765442 	0.025748488 	-0.027311817 	1.0582939
0.0032082055 	0.027019486 	-0.025663519 	1.0588091
0.0032394295 	0.0245399 	-0.033467616 	1.0586318
0.0032702223 	0.019046758 	-0.051908469 	1.051741
0.0033005899 	0.012030227 	-0.074742825 	1.0321813
0.0033305381 	0.0054916605 	-0.089333309 	0.99684384
0.0033600727 	0.000936064 	-0.085259287 	0.94780779
0.0033891994 	-0.001613138 	-0.062023615 	0.89183461
0.0034179239 	-0.0031920372 	-0.028808169 	0.83501715
0.0034462517 	-0.0047214312 	0.00080432437 	0.77755846
0.0034741882 	-0.0068335037 	0.015878944 	0.71690587
0.003501739 	-0.011049766 	0.014257527 	0.65633788
0.0035289093 	-0.018475447 	0.0028226948 	0.60525654
0.0035557043 	-0.028205904 	-0.0093511446 	0.56976168
0.0035821293 	-0.037877389 	-0.01764905 	0.54845044
0.0036081894 	-0.045049253 	-0.022377719 	0.53563035
0.0036338895 	-0.048227128 	-0.025269815 	0.52574875
0.0036592348 	-0.047323962 	-0.027070299 	0.51475662
0.00368423 	-0.043342548 	-0.027272947 	0.50129857
0.00370888 	-0.037686344 	-0.025180949 	0.48579499
0.0037331896 	-0.031633975 	-0.020487998 	0.46928842
0.0037571635 	-0.026086756 	-0.013396189 	0.45257869
0.0037808063 	-0.021470237 	-0.0045262992 	0.43572048
0.0038041226 	-0.017791518 	0.0052340192 	0.41789002
0.0038271169 	-0.014805907 	0.014878117 	0.39753376
0.0038497936 	-0.012206376 	0.02336269 	0.37267001
0.0038721572 	-0.0097499529 	0.029629804 	0.34124237
0.0038942119 	-0.0073248343 	0.032641101 	0.3014261
0.003915962 	-0.0049591547 	0.03150745 	0.25178036
0.0039374118 	-0.0028123238 	0.025802812 	0.19140607
0.0039585653 	-0.0011252378 	0.016010615 	0.12043374
0.0039794267 	-0.00014852625 	0.0042309952 	0.041095264
0.004 	9.7645052e-05 	0.0087567037 	0.049185669
