0 	0.022158521 	0.049061773 	1.0937221
5.5555556e-05 	-0.05620602 	0.0037836336 	1.0865083
0.00011111111 	-0.058892431 	0.00097307433 	1.0772854
0.00016666667 	-0.062501734 	0.00096521252 	1.062977
0.00022222222 	-0.066602192 	0.00041040714 	1.0441043
0.00027777778 	-0.070541923 	-0.0012650932 	1.023231
0.00033333333 	-0.073837258 	-0.0032703547 	1.0035823
0.00038888889 	-0.076313288 	-0.004567729 	0.98689448
0.00044444444 	-0.078111512 	-0.0048407494 	0.97270189
0.0005 	-0.079559426 	-0.0046620844 	0.95941647
0.00055555556 	-0.08098785 	-0.0048816593 	0.94582421
0.00061111111 	-0.082644355 	-0.006071841 	0.93174967
0.00066666667 	-0.084678598 	-0.0084954588 	0.91776736
0.00072222222 	-0.087115264 	-0.012298448 	0.90458833
0.00077777778 	-0.089875468 	-0.017566808 	0.89265176
0.00083333333 	-0.092852491 	-0.024208885 	0.88204986
0.00088888889 	-0.095935804 	-0.03174269 	0.87268504
0.00094444444 	-0.099128454 	-0.039289599 	0.86452416
0.001 	-0.10282875 	-0.046524555 	0.85732374
0.0010617451 	-0.10682326 	-0.052977674 	0.85176403
0.0011226367 	-0.1096608 	-0.058674128 	0.84876396
0.0011826866 	-0.11073177 	-0.064456026 	0.84855196
0.0012419064 	-0.10919597 	-0.070693244 	0.85112422
0.0013003077 	-0.10515107 	-0.077390343 	0.8559766
0.0013579017 	-0.099449164 	-0.08480617 	0.86194314
0.0014146996 	-0.093309305 	-0.093018685 	0.86782684
0.0014707124 	-0.087408738 	-0.10163252 	0.87316434
0.0015259509 	-0.081911782 	-0.10978656 	0.87831146
0.001580426 	-0.076864592 	-0.11670447 	0.88380288
0.001634148 	-0.072397983 	-0.1223531 	0.88963942
0.0016871274 	-0.068497503 	-0.12705621 	0.89536001
0.0017393745 	-0.064988618 	-0.13102818 	0.90036116
0.0017908994 	-0.061760167 	-0.13425842 	0.90412057
0.0018417121 	-0.058738794 	-0.13662826 	0.90629549
0.0018918224 	-0.055926307 	-0.13798644 	0.90670933
0.0019412401 	-0.053334295 	-0.1381916 	0.90540518
0.0019899746 	-0.050852051 	-0.13712706 	0.90262852
0.0020380356 	-0.048360005 	-0.13471139 	0.89884731
0.0020854322 	-0.045762965 	-0.13087762 	0.89461459
0.0021321736 	-0.042926674 	-0.12556836 	0.89044412
0.002178269 	-0.039669106 	-0.11870647 	0.88672895
0.0022237272 	-0.035872797 	-0.11028144 	0.88372029
0.002268557 	-0.031558046 	-0.10036823 	0.88161204
0.0023127672 	-0.026912057 	-0.089242156 	0.88062039
0.0023563662 	-0.02228087 	-0.077361586 	0.8810028
0.0023993626 	-0.018099981 	-0.065320339 	0.88299247
0.0024417647 	-0.014826692 	-0.053636508 	0.88669206
0.0024835806 	-0.012818628 	-0.042623464 	0.89198107
0.0025248186 	-0.012339816 	-0.032246657 	0.89852602
0.0025654865 	-0.013767027 	-0.022173572 	0.90585633
0.0026055923 	-0.017282465 	-0.01172617 	0.91320535
0.0026451437 	-0.02256747 	-6.9072152e-05 	0.91965996
0.0026841484 	-0.029453772 	0.013353473 	0.92417027
0.002722614 	-0.037825695 	0.028590182 	0.92569324
0.0027605478 	-0.04721022 	0.045112376 	0.9233283
0.0027979573 	-0.056906917 	0.06194786 	0.91652841
0.0028348498 	-0.066114408 	0.077950059 	0.90513561
0.0028712322 	-0.074115517 	0.091977436 	0.88945194
0.0029071118 	-0.080410806 	0.10310026 	0.87035626
0.0029424953 	-0.084765169 	0.11071279 	0.84933763
0.0029773898 	-0.087166336 	0.1146196 	0.82832622
0.003011802 	-0.087753178 	0.11499683 	0.80932193
0.0030457385 	-0.086762002 	0.11228342 	0.79398068
0.0030792059 	-0.084484924 	0.10705622 	0.78326746
0.0031122107 	-0.081226326 	0.099924522 	0.77730034
0.0031447592 	-0.077277909 	0.091436677 	0.77541552
0.0031768579 	-0.072902284 	0.082034051 	0.77646078
0.0032085129 	-0.06831657 	0.072042069 	0.77914774
0.0032397303 	-0.063684311 	0.061688179 	0.78235138
0.0032705162 	-0.059125547 	0.051133759 	0.7852696
0.0033008765 	-0.054729323 	0.04051019 	0.78742926
0.0033308172 	-0.050561316 	0.029953501 	0.78858238
0.0033603441 	-0.046670648 	0.019630026 	0.78856831
0.0033894627 	-0.043099583 	0.0097500795 	0.78722468
0.0034181789 	-0.039857777 	0.00055662813 	0.78440244
0.0034464982 	-0.036912547 	-0.0076793201 	0.7800651
0.003474426 	-0.034187375 	-0.014685878 	0.77438246
0.0035019678 	-0.031499991 	-0.02011228 	0.76764533
0.0035291288 	-0.028523915 	-0.023462495 	0.75993062
0.0035559144 	-0.024841645 	-0.024138424 	0.75072091
0.0035823298 	-0.020094634 	-0.021666842 	0.73889404
0.0036083801 	-0.014140637 	-0.016005914 	0.72319593
0.0036340702 	-0.0072177833 	-0.007678268 	0.70274885
0.0036594053 	4.6992866e-05 	0.0022670837 	0.67727203
0.0036843901 	0.0069465131 	0.012297967 	0.64731728
0.0037090296 	0.012741374 	0.02053748 	0.61418586
0.0037333285 	0.016715389 	0.024902719 	0.57980147
0.0037572915 	0.018461195 	0.023428135 	0.5463031
0.0037809233 	0.017871438 	0.014873643 	0.5151301
0.0038042285 	0.015085408 	-0.00042624908 	0.48601224
0.0038272115 	0.010692835 	-0.019826706 	0.45599252
0.0038498768 	0.0057230414 	-0.038883533 	0.41976141
0.0038722288 	0.0013333879 	-0.05307267 	0.37234102
0.0038942718 	-0.0014098903 	-0.059474145 	0.3122659
0.0039160102 	-0.0023249781 	-0.057379839 	0.24284812
0.003937448 	-0.0020120224 	-0.04784859 	0.17014476
0.0039585896 	-0.001108612 	-0.032496465 	0.099335999
0.0039794389 	-0.00021213506 	-0.01233293 	0.032470797
0.004 	-0.00026355759 	-0.0016219739 	0.021588314
